U/FTP CAT 6A HFFR B2ca ALBASTRU EC500,OREN K 0-615 615 M,0.615
U/FTP CAT 6A HFFR B2ca ALBASTRU EC500,OREN K 0-668 668 M,0.668
U/FTP CAT 6A HFFR B2ca ALBASTRU EC500,OREN K 0-670 670 M,0.67
U/FTP CAT 6A HFFR B2ca ALBASTRU EC500,OREN K 0-690 690 M,0.69
U/FTP CAT 6A HFFR B2ca ALBASTRU EC500,OREN K 0-813 813 M,0.813
U/FTP CAT 6A HFFR B2ca ALBASTRU EC500,OREN K 0-850 850 M,0.85
U/UTP CAT 6 250MHz LSZH Albastru Eca,NEXTRA 0-305 305 M,5.795
U/UTP CAT 6 250MHz PVC Eca GRI,BRAUN 0-305 305 M,8.235
U/UTP CAT 6 LSZH 250MHz PORTOCALIU,BRAUN 0-305 305 M,6.71
UTP CAT 5E C305,BRAUN 0-305 305 M,4.27
UTP CAT 5E OUTDOOR,BRAUN 0-305 305 M,9.15
